i,j,x,y,Bx,By,Bz,psi,divB,normDivB,Bmag
74,83,0.582031,0.652344,0.999427,0.0131506,0,-0.00121826,-0.00950375,7.42842e-05,0.999513
75,83,0.589844,0.652344,0.999922,0.0126321,0,-0.00131334,-0.0102454,8.0042e-05,1
76,83,0.597656,0.652344,1.00036,0.0120445,0,-0.00140954,-0.0110534,8.63171e-05,1.00043
77,83,0.605469,0.652344,1.00075,0.0114081,0,-0.00150696,-0.0119322,9.31443e-05,1.00081
78,83,0.613281,0.652344,1.00108,0.0107411,0,-0.0016059,-0.012885,0.00010055,1.00114
79,83,0.621094,0.652344,1.00135,0.0100593,0,-0.00170684,-0.0139136,0.000108547,1.00141
80,83,0.628906,0.652344,1.00158,0.00937604,0,-0.00181041,-0.015018,0.000117138,1.00162
81,83,0.636719,0.652344,1.00176,0.00870182,0,-0.00191737,-0.0161958,0.000126303,1.00179
82,83,0.644531,0.652344,1.00189,0.00804475,0,-0.00202861,-0.0174414,0.000136,1.00192
83,83,0.652344,0.652344,1.00198,0.00741054,0,-0.0021451,-0.0187456,0.000146158,1.002
84,83,0.660156,0.652344,1.00203,0.0068029,0,-0.00226784,-0.0200945,0.000156668,1.00205
85,83,0.667969,0.652344,1.00204,0.00622386,0,-0.00239785,-0.0214683,0.000167377,1.00206
86,83,0.675781,0.652344,1.00202,0.0056741,0,-0.00253611,-0.02284,0.000178076,1.00203
87,83,0.683594,0.652344,1.00197,0.00515333,0,-0.0026835,-0.0241748,0.000188492,1.00198
88,83,0.691406,0.652344,1.00189,0.00466058,0,-0.0028408,-0.0254281,0.000198279,1.0019
89,83,0.699219,0.652344,1.00179,0.00419446,0,-0.00300859,-0.0265446,0.000207006,1.0018
90,83,0.707031,0.652344,1.00167,0.0037534,0,-0.00318724,-0.0274576,0.000214152,1.00168
91,83,0.714844,0.652344,1.00154,0.00333584,0,-0.00337681,-0.028088,0.000219099,1.00154
92,83,0.722656,0.652344,1.00139,0.00294033,0,-0.00357703,-0.0283442,0.000221131,1.00139
93,83,0.730469,0.652344,1.00123,0.00256562,0,-0.00378726,-0.0281224,0.000219435,1.00123
94,83,0.738281,0.652344,1.00107,0.00221078,0,-0.00400638,-0.0273078,0.000213114,1.00107
95,83,0.746094,0.652344,1.00091,0.00187515,0,-0.0042328,-0.0257768,0.000201198,1.00091
96,83,0.753906,0.652344,1.00075,0.00155837,0,-0.00446438,-0.0233993,0.000182669,1.00075
97,83,0.761719,0.652344,1.00061,0.00126041,0,-0.00469845,-0.0200438,0.000156496,1.00061
98,83,0.769531,0.652344,1.0005,0.000981454,0,-0.00493175,-0.0155814,0.000121669,1.0005
99,83,0.777344,0.652344,1.00041,0.000721939,0,-0.00516046,-0.00989309,7.72583e-05,1.00041
100,83,0.785156,0.652344,1.00036,0.000482442,0,-0.00538024,-0.0028762,2.24623e-05,1.00036
101,83,0.792969,0.652344,1.00036,0.000263636,0,-0.00558626,0.00554733,4.33231e-05,1.00036
102,83,0.800781,0.652344,1.00041,6.62158e-05,0,-0.00577331,0.0154227,0.00012044,1.00041
103,83,0.808594,0.652344,1.00054,-0.000109179,0,-0.00593587,0.0267537,0.000208901,1.00054
104,83,0.816406,0.652344,1.00074,-0.000262049,0,-0.0060683,0.0394949,0.000308325,1.00074
105,83,0.824219,0.652344,1.00104,-0.000392109,0,-0.00616495,0.0535444,0.000417883,1.00104
106,83,0.832031,0.652344,1.00142,-0.000499368,0,-0.00622036,0.0687384,0.000536255,1.00142
107,83,0.839844,0.652344,1.00191,-0.000584193,0,-0.00622943,0.0848479,0.000661608,1.00191
108,83,0.847656,0.652344,1.00251,-0.000647368,0,-0.00618766,0.101578,0.000791587,1.00251
109,83,0.855469,0.652344,1.00323,-0.000690135,0,-0.00609126,0.11857,0.000923347,1.00323
110,83,0.863281,0.652344,1.00405,-0.00071421,0,-0.00593742,0.135407,0.0010536,1.00405
111,83,0.871094,0.652344,1.00498,-0.000721783,0,-0.00572438,0.151625,0.0011787,1.00498
112,83,0.878906,0.652344,1.00601,-0.000715496,0,-0.00545158,0.166725,0.00129475,1.00601
113,83,0.886719,0.652344,1.00714,-0.000698383,0,-0.00511976,0.180189,0.00139774,1.00714
114,83,0.894531,0.652344,1.00835,-0.000673804,0,-0.00473094,0.191498,0.00148369,1.00835
115,83,0.902344,0.652344,1.00962,-0.000645339,0,-0.00428845,0.200158,0.00154884,1.00962
116,83,0.910156,0.652344,1.01093,-0.000616675,0,-0.00379683,0.205718,0.00158979,1.01093
117,83,0.917969,0.652344,1.01226,-0.00059148,0,-0.00326172,0.207791,0.0016037,1.01226
118,83,0.925781,0.652344,1.01359,-0.000573264,0,-0.0026897,0.20608,0.00158841,1.01359
119,83,0.933594,0.652344,1.01489,-0.000565246,0,-0.00208809,0.200392,0.0015426,1.01489
120,83,0.941406,0.652344,1.01612,-0.000570228,0,-0.00146474,0.190657,0.00146588,1.01612
121,83,0.949219,0.652344,1.01726,-0.000590489,0,-0.000827795,0.176931,0.00135882,1.01726
122,83,0.957031,0.652344,1.01829,-0.000627692,0,-0.000185432,0.159407,0.00122299,1.01829
123,83,0.964844,0.652344,1.01918,-0.000682832,0,0.000454328,0.138408,0.00106097,1.01918
124,83,0.972656,0.652344,1.0199,-0.000756207,0,0.00108384,0.114384,0.000876188,1.0199
125,83,0.980469,0.652344,1.02045,-0.000847426,0,0.00169602,0.0878924,0.0006729,1.02045
126,83,0.988281,0.652344,1.02079,-0.000955453,0,0.00228446,0.0595803,0.000455988,1.0208
127,83,0.996094,0.652344,1.02094,-0.00107868,0,0.00284352,0.0301614,0.000230803,1.02094
0,84,0.00390625,0.660156,1.02071,-0.00103772,0,0.00350592,-0.000620166,4.74672e-06,1.02071
1,84,0.0117188,0.660156,1.02043,-0.00121008,0,0.00391644,-0.029947,0.000229277,1.02043
2,84,0.0195312,0.660156,1.01994,-0.00139057,0,0.00428724,-0.0581059,0.000445076,1.01994
3,84,0.0273438,0.660156,1.01927,-0.00157592,0,0.00461771,-0.084422,0.000647079,1.01927
4,84,0.0351562,0.660156,1.01842,-0.00176294,0,0.00490787,-0.108296,0.000830755,1.01842
5,84,0.0429688,0.660156,1.01742,-0.00194868,0,0.00515816,-0.129223,0.000992267,1.01743
6,84,0.0507812,0.660156,1.0163,-0.00213059,0,0.00536941,-0.146814,0.00112859,1.0163
7,84,0.0585938,0.660156,1.01507,-0.0023066,0,0.00554264,-0.160797,0.00123758,1.01507
8,84,0.0664062,0.660156,1.01376,-0.00247517,0,0.00567905,-0.171031,0.00131804,1.01376
9,84,0.0742188,0.660156,1.0124,-0.00263535,0,0.00577992,-0.177498,0.00136972,1.0124
10,84,0.0820312,0.660156,1.01101,-0.00278679,0,0.00584658,-0.180301,0.00139325,1.01102
11,84,0.0898438,0.660156,1.00963,-0.00292969,0,0.00588038,-0.179646,0.00139009,1.00963
12,84,0.0976562,0.660156,1.00827,-0.00306479,0,0.00588272,-0.175833,0.00136243,1.00827
13,84,0.105469,0.660156,1.00695,-0.00319323,0,0.00585504,-0.169235,0.00131301,1.00696
14,84,0.113281,0.660156,1.00569,-0.00331655,0,0.00579887,-0.160274,0.00124505,1.0057
15,84,0.121094,0.660156,1.00451,-0.00343653,0,0.00571584,-0.149409,0.001162,1.00452
16,84,0.128906,0.660156,1.00342,-0.0035551,0,0.00560775,-0.137105,0.00106748,1.00342
17,84,0.136719,0.660156,1.00242,-0.00367428,0,0.00547653,-0.123826,0.000965056,1.00242
18,84,0.144531,0.660156,1.00151,-0.00379605,0,0.00532428,-0.11001,0.00085815,1.00152
19,84,0.152344,0.660156,1.0007,-0.00392231,0,0.00515329,-0.0960578,0.000749918,1.00071
20,84,0.160156,0.660156,0.999994,-0.0040548,0,0.00496599,-0.0823251,0.000643164,1
21,84,0.167969,0.660156,0.999375,-0.00419507,0,0.00476492,-0.0691132,0.00054028,0.999384
22,84,0.175781,0.660156,0.998844,-0.00434442,0,0.00455272,-0.0566661,0.000443212,0.998853
23,84,0.183594,0.660156,0.998391,-0.00450395,0,0.00433203,-0.0451692,0.00035345,0.998401
24,84,0.191406,0.660156,0.998008,-0.00467449,0,0.00410548,-0.0347517,0.000272037,0.998019
25,84,0.199219,0.660156,0.997686,-0.00485663,0,0.00387563,-0.0254902,0.000199602,0.997698
26,84,0.207031,0.660156,0.997415,-0.00505077,0,0.00364489,-0.0174144,0.000136401,0.997428
27,84,0.214844,0.660156,0.997186,-0.00525706,0,0.00341549,-0.0105133,8.23662e-05,0.9972
28,84,0.222656,0.660156,0.996989,-0.0054755,0,0.00318943,-0.00474341,3.71692e-05,0.997004
29,84,0.230469,0.660156,0.996815,-0.00570586,0,0.00296847,-3.50366e-05,2.74594e-07,0.996831
30,84,0.238281,0.660156,0.996655,-0.00594773,0,0.00275407,0.00369983,2.90014e-05,0.996673
31,84,0.246094,0.660156,0.996503,-0.00620046,0,0.00254744,0.0065612,5.14383e-05,0.996522
32,84,0.253906,0.660156,0.99635,-0.00646313,0,0.00234948,0.00865522,6.78652e-05,0.996371
33,84,0.261719,0.660156,0.99619,-0.0067345,0,0.00216082,0.0100891,7.91211e-05,0.996213
34,84,0.269531,0.660156,0.996019,-0.00701288,0,0.00198186,0.0109674,8.6023e-05,0.996044
35,84,0.277344,0.660156,0.995831,-0.00729609,0,0.00181275,0.0113884,8.9342e-05,0.995858
36,84,0.285156,0.660156,0.995623,-0.00758123,0,0.00165346,0.0114425,8.97851e-05,0.995652
37,84,0.292969,0.660156,0.995392,-0.00786465,0,0.0015038,0.0112106,8.79854e-05,0.995424
38,84,0.300781,0.660156,0.995136,-0.00814169,0,0.00136345,0.0107632,8.44958e-05,0.99517
39,84,0.308594,0.660156,0.994854,-0.00840663,0,0.00123202,0.0101607,7.97882e-05,0.994889
40,84,0.316406,0.660156,0.994544,-0.00865249,0,0.00110904,0.00945327,7.4256e-05,0.994582
41,84,0.324219,0.660156,0.994208,-0.00887098,0,0.000994046,0.00868177,6.82187e-05,0.994248
42,84,0.332031,0.660156,0.993848,-0.00905248,0,0.000886547,0.00787845,6.19289e-05,0.993889
43,84,0.339844,0.660156,0.993464,-0.00918604,0,0.000786091,0.00706794,5.55792e-05,0.993507
44,84,0.347656,0.660156,0.993062,-0.00925957,0,0.000692255,0.00626825,4.93107e-05,0.993105
45,84,0.355469,0.660156,0.992644,-0.00926009,0,0.000604658,0.00549178,4.32206e-05,0.992688
46,84,0.363281,0.660156,0.992218,-0.0091741,0,0.000522957,0.0047463,3.73697e-05,0.992261
47,84,0.371094,0.660156,0.99179,-0.0089881,0,0.000446844,0.00403583,3.17896e-05,0.991831
48,84,0.378906,0.660156,0.991367,-0.00868924,0,0.000376029,0.00336151,2.64895e-05,0.991405
49,84,0.386719,0.660156,0.990958,-0.00826601,0,0.000310225,0.00272229,2.14612e-05,0.990992
50,84,0.394531,0.660156,0.990572,-0.00770908,0,0.000249128,0.00211562,1.66851e-05,0.990602
51,84,0.402344,0.660156,0.990219,-0.00701208,0,0.000192393,0.00153802,1.21342e-05,0.990244
52,84,0.410156,0.660156,0.98991,-0.00617236,0,0.000139614,0.000985541,7.77787e-06,0.989929
53,84,0.417969,0.660156,0.989653,-0.00519172,0,9.03112e-05,0.000454174,3.58528e-06,0.989666
54,84,0.425781,0.660156,0.989458,-0.00407682,0,4.39134e-05,-5.98494e-05,4.72551e-07,0.989466
55,84,0.433594,0.660156,0.989333,-0.00283953,0,-2.40942e-07,-0.000559845,4.42093e-06,0.989337
56,84,0.441406,0.660156,0.989286,-0.00149691,0,-4.28998e-05,-0.00104855,8.28052e-06,0.989287
57,84,0.449219,0.660156,0.989322,-7.09056e-05,0,-8.48836e-05,-0.00152811,1.20672e-05,0.989322
58,84,0.457031,0.660156,0.989445,0.00141229,0,-0.000127061,-0.00200009,1.57923e-05,0.989446
59,84,0.464844,0.660156,0.989656,0.00292311,0,-0.00017032,-0.00246564,1.94641e-05,0.98966
60,84,0.472656,0.660156,0.989953,0.00442978,0,-0.000215529,-0.00292567,2.30885e-05,0.989963
61,84,0.480469,0.660156,0.990334,0.00589967,0,-0.000263498,-0.00338103,2.66717e-05,0.990351
62,84,0.488281,0.660156,0.990792,0.00730073,0,-0.000314943,-0.00383281,3.02213e-05,0.990819
63,84,0.496094,0.660156,0.99132,0.00860293,0,-0.000370451,-0.0042825,3.37487e-05,0.991357
64,84,0.503906,0.660156,0.991908,0.00977958,0,-0.000430449,-0.00473221,3.72702e-05,0.991957
65,84,0.511719,0.660156,0.992546,0.0108085,0,-0.000495192,-0.00518482,4.08082e-05,0.992605
66,84,0.519531,0.660156,0.99322,0.0116729,0,-0.000564758,-0.00564405,4.43921e-05,0.993289
67,84,0.527344,0.660156,0.993919,0.0123618,0,-0.000639051,-0.00611445,4.80577e-05,0.993996
68,84,0.535156,0.660156,0.994629,0.0128705,0,-0.000717823,-0.0066014,5.18475e-05,0.994713
69,84,0.542969,0.660156,0.995339,0.0132002,0,-0.000800704,-0.0071109,5.58091e-05,0.995427
70,84,0.550781,0.660156,0.996037,0.0133575,0,-0.000887241,-0.0076495,5.99941e-05,0.996126
71,84,0.558594,0.660156,0.996712,0.0133539,0,-0.000976939,-0.00822404,6.44565e-05,0.996801
72,84,0.566406,0.660156,0.997355,0.0132047,0,-0.00106931,-0.00884146,6.9251e-05,0.997443
73,84,0.574219,0.660156,0.99796,0.0129277,0,-0.00116392,-0.00950855,7.44312e-05,0.998044
74,84,0.582031,0.660156,0.99852,0.0125428,0,-0.00126042,-0.0102318,8.0048e-05,0.998599
75,84,0.589844,0.660156,0.999031,0.0120701,0,-0.00135859,-0.011017,8.61479e-05,0.999104
76,84,0.597656,0.660156,0.99949,0.0115296,0,-0.00145836,-0.0118694,9.2771e-05,0.999557
77,84,0.605469,0.660156,0.999897,0.0109402,0,-0.00155983,-0.012793,9.99494e-05,0.999957
78,84,0.613281,0.660156,1.00025,0.010319,0,-0.00166325,-0.0137904,0.000107705,1.0003
79,84,0.621094,0.660156,1.00055,0.0096809,0,-0.00176907,-0.0148628,0.000116046,1.0006
80,84,0.628906,0.660156,1.0008,0.00903855,0,-0.00187785,-0.016009,0.000124965,1.00084
81,84,0.636719,0.660156,1.00101,0.00840207,0,-0.00199031,-0.0172255,0.000134434,1.00104
82,84,0.644531,0.660156,1.00116,0.00777928,0,-0.00210728,-0.018505,0.000144398,1.00119
83,84,0.652344,0.660156,1.00128,0.00717584,0,-0.00222963,-0.0198366,0.000154771,1.0013
84,84,0.660156,0.660156,1.00135,0.00659551,0,-0.00235827,-0.0212038,0.000165427,1.00138
85,84,0.667969,0.660156,1.00139,0.00604047,0,-0.00249412,-0.0225843,0.000176191,1.00141
86,84,0.675781,0.660156,1.0014,0.00551169,0,-0.00263803,-0.0239484,0.000186832,1.00141
87,84,0.683594,0.660156,1.00138,0.00500915,0,-0.00279073,-0.0252577,0.000197053,1.00139
88,84,0.691406,0.660156,1.00132,0.00453223,0,-0.00295283,-0.0264645,0.000206478,1.00133
89,84,0.699219,0.660156,1.00125,0.00407989,0,-0.00312472,-0.0275099,0.000214651,1.00126
90,84,0.707031,0.660156,1.00115,0.00365094,0,-0.00330652,-0.0283237,0.000221023,1.00116
91,84,0.714844,0.660156,1.00104,0.00324415,0,-0.00349806,-0.0288235,0.00022495,1.00104
92,84,0.722656,0.660156,1.00091,0.00285842,0,-0.00369878,-0.028915,0.000225693,1.00091
93,84,0.730469,0.660156,1.00077,0.00249287,0,-0.00390771,-0.0284921,0.000222422,1.00077
94,84,0.738281,0.660156,1.00063,0.00214684,0,-0.00412341,-0.0274387,0.000214229,1.00063
95,84,0.746094,0.660156,1.00049,0.00182001,0,-0.00434395,-0.0256307,0.000200141,1.00049
96,84,0.753906,0.660156,1.00036,0.00151229,0,-0.00456684,-0.0229394,0.00017915,1.00036
97,84,0.761719,0.660156,1.00024,0.00122391,0,-0.00478905,-0.0192355,0.000150241,1.00024
98,84,0.769531,0.660156,1.00015,0.000955306,0,-0.00500701,-0.0143947,0.000112442,1.00015
99,84,0.777344,0.660156,1.00008,0.000707112,0,-0.00521661,-0.00830384,6.48685e-05,1.00008
100,84,0.785156,0.660156,1.00005,0.000480083,0,-0.00541327,-0.00086811,6.78174e-06,1.00005
101,84,0.792969,0.660156,1.00008,0.000275029,0,-0.00559202,0.00798102,6.23469e-05,1.00008
102,84,0.800781,0.660156,1.00016,9.27329e-05,0,-0.00574758,0.0182777,0.000142772,1.00016
103,84,0.808594,0.660156,1.00031,-6.61298e-05,0,-0.00587452,0.0300137,0.000234409,1.00031
104,84,0.816406,0.660156,1.00054,-0.000201079,0,-0.00596738,0.0431304,0.000336774,1.00054
105,84,0.824219,0.660156,1.00086,-0.000311914,0,-0.00602085,0.0575129,0.000448933,1.00086
106,84,0.832031,0.660156,1.00127,-0.00039879,0,-0.00602997,0.0729846,0.000569467,1.00127
107,84,0.839844,0.660156,1.00179,-0.000462289,0,-0.00599034,0.0893047,0.000696447,1.00179
108,84,0.847656,0.660156,1.00241,-0.000503471,0,-0.00589826,0.106168,0.000827443,1.00241
109,84,0.855469,0.660156,1.00315,-0.000523916,0,-0.00575095,0.123209,0.000959552,1.00315
110,84,0.863281,0.660156,1.00399,-0.000525729,0,-0.0055467,0.140006,0.00108945,1.00399
111,84,0.871094,0.660156,1.00494,-0.000511535,0,-0.00528497,0.156094,0.00121349,1.00494
112,84,0.878906,0.660156,1.00599,-0.000484437,0,-0.00496651,0.170975,0.00132779,1.00599
113,84,0.886719,0.660156,1.00713,-0.00044795,0,-0.0045934,0.184137,0.00142839,1.00713
114,84,0.894531,0.660156,1.00834,-0.000405912,0,-0.00416896,0.195073,0.0015114,1.00834
115,84,0.902344,0.660156,1.00962,-0.000362363,0,-0.00369779,0.203301,0.00157315,1.00962
116,84,0.910156,0.660156,1.01093,-0.000321417,0,-0.00318557,0.208383,0.00161038,1.01093
117,84,0.917969,0.660156,1.01226,-0.00028711,0,-0.0026389,0.209952,0.00162038,1.01226
118,84,0.925781,0.660156,1.01358,-0.000263253,0,-0.00206514,0.20773,0.00160114,1.01358
119,84,0.933594,0.660156,1.01487,-0.000253283,0,-0.0014721,0.201541,0.00155147,1.01487
120,84,0.941406,0.660156,1.01609,-0.000260123,0,-0.000867868,0.191332,0.00147111,1.01609
121,84,0.949219,0.660156,1.01722,-0.000286068,0,-0.000260481,0.177175,0.00136075,1.01722
122,84,0.957031,0.660156,1.01823,-0.000332696,0,0.000342272,0.159275,0.00122205,1.01823
123,84,0.964844,0.660156,1.0191,-0.000400805,0,0.000933087,0.137965,0.00105764,1.0191
124,84,0.972656,0.660156,1.01981,-0.000490397,0,0.00150533,0.113698,0.000871007,1.01981
125,84,0.980469,0.660156,1.02034,-0.000600693,0,0.00205318,0.0870326,0.00066639,1.02034
126,84,0.988281,0.660156,1.02067,-0.000730191,0,0.00257171,0.0586143,0.000448652,1.02067
127,84,0.996094,0.660156,1.02079,-0.000876751,0,0.00305697,0.0291496,0.000223092,1.0208
0,85,0.00390625,0.667969,1.02054,-0.000857564,0,0.00363944,-0.00183959,1.40826e-05,1.02054
1,85,0.0117188,0.667969,1.02024,-0.00105717,0,0.00397128,-0.0310232,0.00023756,1.02024
2,85,0.0195312,0.667969,1.01974,-0.00126489,0,0.00426503,-0.059014,0.00045212,1.01975
3,85,0.0273438,0.667969,1.01907,-0.00147683,0,0.00452181,-0.0851542,0.00065282,1.01907
4,85,0.0351562,0.667969,1.01822,-0.00168922,0,0.00474315,-0.10886,0.000835251,1.01822
5,85,0.0429688,0.667969,1.01722,-0.0018986,0,0.00493087,-0.129642,0.000995679,1.01722
6,85,0.0507812,0.667969,1.0161,-0.00210198,0,0.00508687,-0.14712,0.00113116,1.0161
7,85,0.0585938,0.667969,1.01487,-0.00229691,0,0.00521304,-0.161033,0.00123963,1.01488
8,85,0.0664062,0.667969,1.01357,-0.00248156,0,0.00531113,-0.171242,0.00131991,1.01357
9,85,0.0742188,0.667969,1.01222,-0.0026548,0,0.00538268,-0.177732,0.00137176,1.01222
10,85,0.0820312,0.667969,1.01084,-0.00281617,0,0.00542901,-0.180601,0.0013958,1.01085
11,85,0.0898438,0.667969,1.00947,-0.00296586,0,0.00545121,-0.180052,0.00139346,1.00947
12,85,0.0976562,0.667969,1.00811,-0.00310465,0,0.00545017,-0.176377,0.00136685,1.00812
13,85,0.105469,0.667969,1.0068,-0.00323383,0,0.00542666,-0.169937,0.00131866,1.00681
14,85,0.113281,0.667969,1.00555,-0.0033551,0,0.00538134,-0.161148,0.00125201,1.00555
15,85,0.121094,0.667969,1.00437,-0.00347048,0,0.00531491,-0.150454,0.0011703,1.00438
16,85,0.128906,0.667969,1.00328,-0.00358216,0,0.00522812,-0.138314,0.00107705,1.00328
17,85,0.136719,0.667969,1.00227,-0.00369242,0,0.00512186,-0.125181,0.000975753,1.00228
18,85,0.144531,0.667969,1.00137,-0.00380354,0,0.00499721,-0.111486,0.000869789,1.00137
19,85,0.152344,0.667969,1.00056,-0.00391767,0,0.00485546,-0.097625,0.000762266,1.00056
20,85,0.160156,0.667969,0.99984,-0.00403682,0,0.00469814,-0.0839503,0.000655962,0.999848
21,85,0.167969,0.667969,0.999215,-0.00416276,0,0.00452697,-0.0707619,0.000553256,0.999224
22,85,0.175781,0.667969,0.998676,-0.00429699,0,0.0043439,-0.0583041,0.000456101,0.998685
23,85,0.183594,0.667969,0.998215,-0.00444076,0,0.00415099,-0.046765,0.000366001,0.998225
24,85,0.191406,0.667969,0.997825,-0.00459502,0,0.00395042,-0.036277,0.000284029,0.997835
25,85,0.199219,0.667969,0.997494,-0.00476046,0,0.00374441,-0.0269213,0.000210849,0.997506
26,85,0.207031,0.667969,0.997216,-0.00493751,0,0.00353516,-0.0187327,0.000146756,0.997228
27,85,0.214844,0.667969,0.996979,-0.00512635,0,0.00332477,-0.0117058,9.17273e-05,0.996992
28,85,0.222656,0.667969,0.996774,-0.00532694,0,0.00311522,-0.00580208,4.54748e-05,0.996789
29,85,0.230469,0.667969,0.996593,-0.00553903,0,0.00290831,-0.000957117,7.50292e-06,0.996609
30,85,0.238281,0.667969,0.996428,-0.00576215,0,0.00270563,0.00291271,2.28368e-05,0.996445
31,85,0.246094,0.667969,0.99627,-0.00599561,0,0.00250852,0.00590363,4.6294e-05,0.996288
32,85,0.253906,0.667969,0.996112,-0.00623843,0,0.00231807,0.00811873,6.36739e-05,0.996132
33,85,0.261719,0.667969,0.995949,-0.00648935,0,0.00213514,0.009663,7.57977e-05,0.99597
34,85,0.269531,0.667969,0.995774,-0.00674668,0,0.00196033,0.0106394,8.34708e-05,0.995797
35,85,0.277344,0.667969,0.995584,-0.00700827,0,0.001794,0.0111454,8.74578e-05,0.995609
36,85,0.285156,0.667969,0.995375,-0.00727135,0,0.00163634,0.0112714,8.84644e-05,0.995401
37,85,0.292969,0.667969,0.995143,-0.00753242,0,0.00148735,0.0110983,8.71261e-05,0.995171
38,85,0.300781,0.667969,0.994886,-0.00778712,0,0.0013469,0.0106975,8.40012e-05,0.994916
39,85,0.308594,0.667969,0.994603,-0.00803006,0,0.00121475,0.0101303,7.95695e-05,0.994636
40,85,0.316406,0.667969,0.994294,-0.00825474,0,0.00109059,0.00944801,7.42336e-05,0.994328
41,85,0.324219,0.667969,0.993958,-0.00845346,0,0.000974062,0.00869283,6.83231e-05,0.993994
42,85,0.332031,0.667969,0.993598,-0.00861729,0,0.00086479,0.00789827,6.21005e-05,0.993635
43,85,0.339844,0.667969,0.993215,-0.0087361,0,0.000762409,0.00709019,5.57683e-05,0.993253
44,85,0.347656,0.667969,0.992812,-0.0087987,0,0.000666567,0.00628776,4.94769e-05,0.992851
45,85,0.355469,0.667969,0.992394,-0.00879307,0,0.000576941,0.00550445,4.33314e-05,0.992433
46,85,0.363281,0.667969,0.991966,-0.00870671,0,0.000493238,0.00474892,3.74e-05,0.992004
47,85,0.371094,0.667969,0.991535,-0.00852713,0,0.000415187,0.00402599,3.17204e-05,0.991572
48,85,0.378906,0.667969,0.991108,-0.00824241,0,0.00034253,0.00333741,2.63066e-05,0.991142
49,85,0.386719,0.667969,0.990692,-0.00784185,0,0.000275005,0.00268263,2.11543e-05,0.990723
50,85,0.394531,0.667969,0.990298,-0.00731674,0,0.000212329,0.00205945,1.62467e-05,0.990325
51,85,0.402344,0.667969,0.989935,-0.00666111,0,0.000154176,0.00146465,1.15586e-05,0.989958
52,85,0.410156,0.667969,0.989612,-0.0058724,0,0.000100155,0.000894402,7.06074e-06,0.98963
53,85,0.417969,0.667969,0.98934,-0.00495212,0,4.97979e-05,0.000344763,2.72245e-06,0.989352
54,85,0.425781,0.667969,0.989127,-0.00390633,0,2.546e-06,-0.000188064,1.48539e-06,0.989134
55,85,0.433594,0.667969,0.988981,-0.00274586,0,-4.22548e-05,-0.000707473,5.5887e-06,0.988985
56,85,0.441406,0.667969,0.988911,-0.00148636,0,-8.53486e-05,-0.00121633,9.60912e-06,0.988912
57,85,0.449219,0.667969,0.988921,-0.000148036,0,-0.000127556,-0.00171692,1.35637e-05,0.988921
58,85,0.457031,0.667969,0.989016,0.00124493,0,-0.000169754,-0.00221097,1.74651e-05,0.989016
59,85,0.464844,0.667969,0.989196,0.00266519,0,-0.000212842,-0.00269981,2.13226e-05,0.9892
60,85,0.472656,0.667969,0.989463,0.00408329,0,-0.000257709,-0.00318448,2.51435e-05,0.989471
61,85,0.480469,0.667969,0.989812,0.0054689,0,-0.000305197,-0.00366598,2.89348e-05,0.989827
62,85,0.488281,0.667969,0.990239,0.00679216,0,-0.00035606,-0.00414547,3.27049e-05,0.990262
