step,time,L1,L2,Linf
462,0.462,0.199938,0.420742,1.21133
463,0.463,0.199938,0.420742,1.21133
464,0.464,0.199938,0.420742,1.21133
465,0.465,0.199938,0.420742,1.21133
466,0.466,0.199938,0.420742,1.21133
467,0.467,0.199938,0.420742,1.21133
468,0.468,0.199938,0.420742,1.21133
469,0.469,0.199938,0.420742,1.21133
470,0.47,0.199938,0.420742,1.21133
471,0.471,0.199938,0.420742,1.21133
472,0.472,0.199938,0.420742,1.21133
473,0.473,0.199938,0.420742,1.21133
474,0.474,0.199938,0.420742,1.21133
475,0.475,0.199938,0.420742,1.21133
476,0.476,0.199938,0.420742,1.21133
477,0.477,0.199938,0.420742,1.21133
478,0.478,0.199938,0.420742,1.21133
479,0.479,0.199938,0.420742,1.21133
480,0.48,0.199938,0.420742,1.21133
481,0.481,0.199938,0.420742,1.21133
482,0.482,0.199938,0.420742,1.21133
483,0.483,0.199938,0.420742,1.21133
484,0.484,0.199938,0.420742,1.21133
485,0.485,0.199938,0.420742,1.21133
486,0.486,0.199938,0.420742,1.21133
487,0.487,0.199938,0.420742,1.21133
488,0.488,0.199938,0.420742,1.21133
489,0.489,0.199938,0.420742,1.21133
490,0.49,0.199938,0.420742,1.21133
491,0.491,0.199938,0.420742,1.21133
492,0.492,0.199938,0.420742,1.21133
493,0.493,0.199938,0.420742,1.21133
494,0.494,0.199938,0.420742,1.21133
495,0.495,0.199938,0.420742,1.21133
496,0.496,0.199938,0.420742,1.21133
497,0.497,0.199938,0.420742,1.21133
498,0.498,0.199938,0.420742,1.21133
499,0.499,0.199938,0.420742,1.21133
500,0.5,0.199938,0.420742,1.21133
