step,time,L1,L2,Linf
498,0.0155615,0.163408,0.310874,0.809667
499,0.0155928,0.163353,0.310719,0.809128
500,0.015624,0.163299,0.310564,0.808589
501,0.0156553,0.163244,0.310408,0.808051
502,0.0156865,0.16319,0.310254,0.807514
503,0.0157178,0.163136,0.310099,0.806977
504,0.015749,0.163082,0.309944,0.806441
505,0.0157803,0.163028,0.30979,0.805905
506,0.0158115,0.162973,0.309636,0.805369
507,0.0158428,0.162919,0.309482,0.804835
508,0.015874,0.162865,0.309328,0.8043
509,0.0159053,0.162811,0.309175,0.803767
510,0.0159365,0.162758,0.309021,0.803233
511,0.0159678,0.162704,0.308868,0.802701
512,0.015999,0.16265,0.308715,0.802169
513,0.0160302,0.162596,0.308562,0.801637
514,0.0160615,0.162543,0.308409,0.801106
515,0.0160927,0.162489,0.308257,0.800575
516,0.016124,0.162435,0.308104,0.800045
517,0.0161552,0.162382,0.307952,0.799516
518,0.0161865,0.162329,0.3078,0.798987
519,0.0162177,0.162275,0.307648,0.798458
520,0.016249,0.162222,0.307496,0.79793
521,0.0162802,0.162168,0.307345,0.797403
522,0.0163115,0.162115,0.307194,0.796876
523,0.0163427,0.162062,0.307042,0.79635
524,0.016374,0.162009,0.306891,0.795824
525,0.0164052,0.161956,0.306741,0.795299
526,0.0164365,0.161903,0.30659,0.794774
527,0.0164677,0.16185,0.30644,0.79425
528,0.016499,0.161797,0.306289,0.793726
529,0.0165302,0.161744,0.306139,0.793203
530,0.0165615,0.161691,0.305989,0.79268
531,0.0165927,0.161638,0.305839,0.792158
532,0.016624,0.161586,0.30569,0.791636
533,0.0166552,0.161533,0.30554,0.791115
534,0.0166865,0.16148,0.305391,0.790594
535,0.0167177,0.161428,0.305242,0.790074
536,0.016749,0.161375,0.305093,0.789555
537,0.0167802,0.161323,0.304944,0.789036
538,0.0168114,0.16127,0.304796,0.788517
539,0.0168427,0.161218,0.304647,0.787999
540,0.0168739,0.161166,0.304499,0.787482
541,0.0169052,0.161114,0.304351,0.786965
542,0.0169364,0.161061,0.304203,0.786448
543,0.0169677,0.161009,0.304055,0.785932
544,0.0169989,0.160957,0.303908,0.785417
545,0.0170302,0.160905,0.30376,0.784902
546,0.0170614,0.160853,0.303613,0.784387
547,0.0170927,0.160801,0.303466,0.783873
548,0.0171239,0.160749,0.303319,0.78336
549,0.0171552,0.160697,0.303172,0.782847
550,0.0171864,0.160645,0.303026,0.782334
551,0.0172177,0.160594,0.302879,0.781822
552,0.0172489,0.160542,0.302733,0.781311
553,0.0172802,0.16049,0.302587,0.7808
554,0.0173114,0.160439,0.302441,0.78029
555,0.0173427,0.160387,0.302295,0.77978
556,0.0173739,0.160336,0.30215,0.779271
557,0.0174052,0.160284,0.302004,0.778762
558,0.0174364,0.160233,0.301859,0.778253
559,0.0174677,0.160181,0.301714,0.777745
560,0.0174989,0.16013,0.301569,0.777238
561,0.0175302,0.160079,0.301424,0.776731
562,0.0175614,0.160028,0.30128,0.776225
563,0.0175927,0.159976,0.301135,0.775719
564,0.0176239,0.159925,0.300991,0.77523
565,0.0176551,0.159874,0.300847,0.774745
566,0.0176864,0.159823,0.300703,0.77426
567,0.0177176,0.159772,0.300559,0.773776
568,0.0177489,0.159721,0.300415,0.773292
569,0.0177801,0.159671,0.300272,0.772809
570,0.0178114,0.15962,0.300128,0.772326
571,0.0178426,0.159569,0.299985,0.771844
572,0.0178739,0.159518,0.299842,0.771362
573,0.0179051,0.159468,0.299699,0.77088
574,0.0179364,0.159417,0.299557,0.770399
575,0.0179676,0.159366,0.299414,0.769918
576,0.0179989,0.159316,0.299272,0.769438
577,0.0180301,0.159265,0.29913,0.768958
578,0.0180614,0.159215,0.298987,0.768479
579,0.0180926,0.159165,0.298846,0.768
580,0.0181239,0.159114,0.298704,0.767522
581,0.0181551,0.159064,0.298562,0.767044
582,0.0181864,0.159014,0.298421,0.766566
583,0.0182176,0.158963,0.298279,0.766089
584,0.0182489,0.158913,0.298138,0.765612
585,0.0182801,0.158863,0.297997,0.765136
586,0.0183114,0.158813,0.297857,0.76466
587,0.0183426,0.158763,0.297716,0.764185
588,0.0183739,0.158713,0.297575,0.76371
589,0.0184051,0.158663,0.297435,0.763236
590,0.0184363,0.158613,0.297295,0.762762
591,0.0184676,0.158564,0.297155,0.762288
592,0.0184988,0.158514,0.297015,0.761815
593,0.0185301,0.158464,0.296875,0.761342
594,0.0185613,0.158414,0.296736,0.76087
595,0.0185926,0.158365,0.296596,0.760398
596,0.0186238,0.158315,0.296457,0.759927
597,0.0186551,0.158266,0.296318,0.759456
598,0.0186863,0.158216,0.296179,0.758985
599,0.0187176,0.158167,0.29604,0.758515
600,0.0187488,0.158117,0.295901,0.758045
601,0.0187801,0.158068,0.295763,0.757576
602,0.0188113,0.158019,0.295624,0.757107
603,0.0188426,0.157969,0.295486,0.756639
604,0.0188738,0.15792,0.295348,0.756171
