i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
57,1,0.449219,0.0117188,1.00164,0.997717,0.498064,0,1.00307,1.00168,0.00124926,0,0.000127184,-0.00282126,1.00168
58,1,0.457031,0.0117188,1.00149,0.997835,0.497556,0,1.00287,1.00193,0.000766692,0,0.000121211,-0.00261764,1.00193
59,1,0.464844,0.0117188,1.00136,0.997942,0.497089,0,1.0027,1.00216,0.000315808,0,0.000114745,-0.00241585,1.00216
60,1,0.472656,0.0117188,1.00123,0.998039,0.496664,0,1.00254,1.00238,-0.00010163,0,0.000107991,-0.00222017,1.00238
61,1,0.480469,0.0117188,1.00111,0.998127,0.496283,0,1.00239,1.00258,-0.000484771,0,0.000101128,-0.00203405,1.00258
62,1,0.488281,0.0117188,1.00101,0.998209,0.495945,0,1.00226,1.00275,-0.000833568,0,9.43082e-05,-0.00185992,1.00275
63,1,0.496094,0.0117188,1.0009,0.998284,0.49565,0,1.00214,1.00291,-0.00114859,0,8.76573e-05,-0.00169971,1.00291
64,1,0.503906,0.0117188,1.00081,0.998356,0.495398,0,1.00204,1.00304,-0.00143089,0,8.12768e-05,-0.00155472,1.00305
65,1,0.511719,0.0117188,1.00072,0.998423,0.495185,0,1.00194,1.00316,-0.00168196,0,7.52427e-05,-0.0014255,1.00316
66,1,0.519531,0.0117188,1.00064,0.998489,0.495011,0,1.00185,1.00326,-0.00190357,0,6.96084e-05,-0.00131214,1.00326
67,1,0.527344,0.0117188,1.00056,0.998553,0.494872,0,1.00176,1.00334,-0.00209766,0,6.4408e-05,-0.00121436,1.00334
68,1,0.535156,0.0117188,1.00049,0.998617,0.494766,0,1.00169,1.0034,-0.00226624,0,5.96595e-05,-0.00113161,1.0034
