i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
127,0,0.996094,0.00390625,0.999999,-7.03471e-06,-6.28835e-06,0,0.0999998,0.707108,0.707101,0,0,-0.000934584,0.999997
0,1,0.00390625,0.0117188,0.999999,-6.8468e-06,-6.10897e-06,0,0.0999998,0.707108,0.707101,0,0,-0.000916901,0.999997
1,1,0.0117188,0.0117188,0.999999,-6.18528e-06,-6.18528e-06,0,0.0999998,0.707105,0.707105,0,0,-0.000874712,0.999998
2,1,0.0195312,0.0117188,0.999999,-5.89972e-06,-6.6221e-06,0,0.0999998,0.707102,0.707109,0,0,-0.000894338,0.999998
3,1,0.0273438,0.0117188,0.999999,-6.07615e-06,-7.5582e-06,0,0.0999998,0.707098,0.707112,0,0,-0.000975322,0.999997
4,1,0.0351562,0.0117188,0.999998,-6.75137e-06,-9.06839e-06,0,0.0999997,0.707094,0.707116,0,0,-0.001121,0.999997
5,1,0.0429688,0.0117188,0.999998,-7.85163e-06,-1.11487e-05,0,0.0999997,0.707089,0.70712,0,0,-0.00133758,0.999997
6,1,0.0507812,0.0117188,0.999997,-9.45802e-06,-1.39151e-05,0,0.0999996,0.707083,0.707126,0,0,-0.00163464,0.999997
7,1,0.0585938,0.0117188,0.999997,-1.1635e-05,-1.75027e-05,0,0.0999994,0.707076,0.707132,0,0,-0.0020254,0.999996
8,1,0.0664062,0.0117188,0.999995,-1.44733e-05,-2.20736e-05,0,0.0999992,0.707068,0.70714,0,0,-0.00252687,0.999996
9,1,0.0742188,0.0117188,0.999994,-1.80931e-05,-2.78275e-05,0,0.099999,0.707058,0.70715,0,0,-0.00316013,0.999996
10,1,0.0820312,0.0117188,0.999992,-2.26405e-05,-3.50029e-05,0,0.0999987,0.707046,0.707162,0,0,-0.00395081,0.999996
11,1,0.0898438,0.0117188,0.99999,-2.82921e-05,-4.38814e-05,0,0.0999983,0.707032,0.707177,0,0,-0.00492947,0.999997
12,1,0.0976562,0.0117188,0.999987,-3.52562e-05,-5.4791e-05,0,0.0999978,0.707014,0.707197,0,0,-0.00613202,0.999998
13,1,0.105469,0.0117188,0.999983,-4.37746e-05,-6.81083e-05,0,0.0999972,0.706993,0.70722,0,0,-0.00760016,1
14,1,0.113281,0.0117188,0.999978,-5.41249e-05,-8.42616e-05,0,0.0999963,0.706969,0.70725,0,0,-0.00938171,1
15,1,0.121094,0.0117188,0.999972,-6.66208e-05,-0.00010373,0,0.0999953,0.70694,0.707286,0,0,-0.0115309,1.00001
16,1,0.128906,0.0117188,0.999964,-8.16124e-05,-0.00012704,0,0.099994,0.706906,0.70733,0,0,-0.0141083,1.00002
17,1,0.136719,0.0117188,0.999954,-9.9484e-05,-0.00015476,0,0.0999923,0.706867,0.707384,0,0,-0.0171808,1.00003
18,1,0.144531,0.0117188,0.999942,-0.000120649,-0.000187496,0,0.0999903,0.706822,0.707449,0,0,-0.0208214,1.00004
19,1,0.152344,0.0117188,0.999927,-0.000145545,-0.000225872,0,0.0999877,0.706771,0.707528,0,0,-0.0251076,1.00006
20,1,0.160156,0.0117188,0.999908,-0.000174619,-0.000270516,0,0.0999846,0.706714,0.707623,0,0,-0.0301207,1.00009
21,1,0.167969,0.0117188,0.999885,-0.000208318,-0.000322017,0,0.0999808,0.706651,0.707737,0,0,-0.0359432,1.00012
22,1,0.175781,0.0117188,0.999857,-0.000247065,-0.000380899,0,0.0999761,0.706582,0.707871,0,0,-0.0426561,1.00017
23,1,0.183594,0.0117188,0.999823,-0.000291241,-0.00044757,0,0.0999704,0.706507,0.70803,0,0,-0.0503351,1.00023
24,1,0.191406,0.0117188,0.999782,-0.000341151,-0.000522291,0,0.0999636,0.706428,0.708217,0,0,-0.0590463,1.00031
25,1,0.199219,0.0117188,0.999734,-0.000396948,-0.000605071,0,0.0999554,0.706347,0.708434,0,0,-0.0688394,1.0004
26,1,0.207031,0.0117188,0.999676,-0.000458581,-0.000695626,0,0.0999457,0.706265,0.708687,0,0,-0.0797403,1.00052
27,1,0.214844,0.0117188,0.999607,-0.000525712,-0.000793287,0,0.0999341,0.706186,0.708977,0,0,-0.0917427,1.00067
28,1,0.222656,0.0117188,0.999524,-0.00059773,-0.00089691,0,0.0999204,0.706113,0.70931,0,0,-0.104795,1.00086
29,1,0.230469,0.0117188,0.999429,-0.000673731,-0.00100566,0,0.0999043,0.706051,0.709688,0,0,-0.118785,1.00108
30,1,0.238281,0.0117188,0.999316,-0.00075165,-0.00111501,0,0.0998854,0.706007,0.710115,0,0,-0.133535,1.00135
31,1,0.246094,0.0117188,0.999187,-0.00082977,-0.00122018,0,0.0998638,0.705987,0.710594,0,0,-0.148795,1.00168
32,1,0.253906,0.0117188,0.99904,-0.000910071,-0.00131769,0,0.0998392,0.706002,0.71113,0,0,-0.164243,1.00207
33,1,0.261719,0.0117188,0.998873,-0.000985406,-0.00139554,0,0.0998113,0.706061,0.711724,0,0,-0.1795,1.00253
34,1,0.269531,0.0117188,0.998693,-0.0010563,-0.00144765,0,0.0997812,0.706175,0.71238,0,0,-0.194105,1.00308
35,1,0.277344,0.0117188,0.998487,-0.00111664,-0.00146979,0,0.0997468,0.706349,0.7131,0,0,-0.207481,1.00371
36,1,0.285156,0.0117188,0.998244,-0.00115565,-0.00145648,0,0.0997064,0.706587,0.713886,0,0,-0.218931,1.00444
37,1,0.292969,0.0117188,0.997962,-0.00116265,-0.00140765,0,0.0996594,0.706879,0.714744,0,0,-0.227412,1.00525
38,1,0.300781,0.0117188,0.99761,-0.00112367,-0.00131525,0,0.0996009,0.707226,0.715665,0,0,-0.232221,1.00615
