i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
71,1,0.558594,0.0117188,0.25229,-0.404807,-0.540729,0,0.165423,-0.175161,0.281683,0,0,-0.0346828,0.331703
72,1,0.566406,0.0117188,0.244817,-0.414108,-0.583388,0,0.157335,-0.181147,0.291288,0,0,-0.00767131,0.34302
73,1,0.574219,0.0117188,0.238326,-0.418665,-0.622156,0,0.150452,-0.185836,0.297656,0,0,-0.0540912,0.350904
74,1,0.582031,0.0117188,0.232942,-0.419556,-0.656641,0,0.144885,-0.189359,0.301161,0,0,-0.00979773,0.355745
75,1,0.589844,0.0117188,0.228456,-0.416677,-0.689568,0,0.140182,-0.191259,0.302655,0,0,-0.0100759,0.358022
76,1,0.597656,0.0117188,0.224666,-0.412249,-0.71878,0,0.1364,-0.193414,0.301827,0,0,-0.0798294,0.35848
77,1,0.605469,0.0117188,0.221575,-0.404296,-0.747127,0,0.133183,-0.193448,0.300099,0,0,0.267957,0.357045
78,1,0.613281,0.0117188,0.219395,-0.395985,-0.770582,0,0.131032,-0.193651,0.295436,0,0,0.144723,0.353247
79,1,0.621094,0.0117188,0.21791,-0.387753,-0.790656,0,0.129682,-0.193637,0.287496,0,0,-0.261134,0.346626
80,1,0.628906,0.0117188,0.216956,-0.379199,-0.8104,0,0.128777,-0.191577,0.278357,0,0,-0.38765,0.337912
81,1,0.636719,0.0117188,0.216369,-0.370837,-0.828789,0,0.128216,-0.190251,0.268408,0,0,-0.234136,0.328995
