i,j,x,y,rho,u,v,w,p,Bx,By,Bz,psi,divB_fv,Bmag
22,1,0.175781,0.0117188,0.196755,0.19434,0.85338,0,0.109152,-0.0168265,0.232688,0,0,-0.00953794,0.233296
23,1,0.183594,0.0117188,0.198335,0.214367,0.872543,0,0.11062,-0.0115083,0.223648,0,0,-0.0100555,0.223944
24,1,0.191406,0.0117188,0.200264,0.23247,0.889815,0,0.112423,-0.00574685,0.212779,0,0,-0.0112068,0.212857
25,1,0.199219,0.0117188,0.202533,0.248239,0.905149,0,0.114559,0.000497408,0.19994,0,0,-0.0124325,0.19994
26,1,0.207031,0.0117188,0.205127,0.261291,0.918509,0,0.117021,0.00726156,0.184987,0,0,-0.0138243,0.18513
27,1,0.214844,0.0117188,0.207973,0.271335,0.929736,0,0.119751,0.0145865,0.167701,0,0,-0.0160423,0.168334
28,1,0.222656,0.0117188,0.210977,0.278238,0.938824,0,0.122657,0.0224982,0.148036,0,0,-0.0163264,0.149736
29,1,0.230469,0.0117188,0.214198,0.281665,0.94633,0,0.125808,0.031028,0.125847,0,0,-0.0253698,0.129616
30,1,0.238281,0.0117188,0.217119,0.281286,0.950986,0,0.128696,0.0401588,0.101012,0,0,-0.0143101,0.108702
31,1,0.246094,0.0117188,0.219975,0.277953,0.95408,0,0.131543,0.0498005,0.073976,0,0,-0.0227068,0.089177
32,1,0.253906,0.0117188,0.22242,0.271736,0.955303,0,0.134006,0.059938,0.0445771,0,0,-0.0114716,0.0746972
33,1,0.261719,0.0117188,0.22428,0.263384,0.95468,0,0.135885,0.0702561,0.0138879,0,0,-0.00752406,0.0716156
34,1,0.269531,0.0117188,0.225512,0.253602,0.95262,0,0.137131,0.0806235,-0.0175964,0,0,-0.00082675,0.0825215
35,1,0.277344,0.0117188,0.226021,0.243601,0.949221,0,0.137628,0.0908829,-0.0493726,0,0,0.00999351,0.103428
36,1,0.285156,0.0117188,0.22582,0.233701,0.944611,0,0.137412,0.100705,-0.0804347,0,0,0.0168796,0.128885
37,1,0.292969,0.0117188,0.22512,0.225314,0.938735,0,0.136678,0.109941,-0.110096,0,0,0.0290325,0.15559
38,1,0.300781,0.0117188,0.224031,0.218962,0.9315,0,0.135555,0.118395,-0.137777,0,0,0.0359838,0.181658
39,1,0.308594,0.0117188,0.2227,0.214834,0.923284,0,0.134182,0.126045,-0.163306,0,0,0.0419048,0.206292
40,1,0.316406,0.0117188,0.221313,0.213249,0.912366,0,0.132783,0.132726,-0.186487,0,0,0.0289109,0.228896
41,1,0.324219,0.0117188,0.220137,0.214172,0.90123,0,0.131586,0.13859,-0.207107,0,0,0.0424769,0.2492
42,1,0.332031,0.0117188,0.219128,0.217188,0.887792,0,0.13058,0.143582,-0.22545,0,0,0.0436666,0.267289
43,1,0.339844,0.0117188,0.218431,0.221973,0.87307,0,0.129847,0.147788,-0.241673,0,0,0.0302198,0.28328
44,1,0.347656,0.0117188,0.218148,0.22877,0.855812,0,0.129626,0.15093,-0.255321,0,0,0.0279672,0.296595
45,1,0.355469,0.0117188,0.218349,0.236622,0.836879,0,0.129801,0.153573,-0.267248,0,0,0.035579,0.30823
46,1,0.363281,0.0117188,0.219046,0.244757,0.816176,0,0.130471,0.155311,-0.277195,0,0,0.0150756,0.31774
47,1,0.371094,0.0117188,0.220334,0.253341,0.792851,0,0.131778,0.156309,-0.285133,0,0,0.0281442,0.325167
48,1,0.378906,0.0117188,0.222201,0.261684,0.767206,0,0.133682,0.156432,-0.290962,0,0,0.0246615,0.330348
49,1,0.386719,0.0117188,0.224769,0.268648,0.739793,0,0.136231,0.155848,-0.295214,0,0,0.0141078,0.333826
50,1,0.394531,0.0117188,0.228133,0.274555,0.709463,0,0.139653,0.154518,-0.29736,0,0,0.0391826,0.335111
51,1,0.402344,0.0117188,0.232223,0.277791,0.674814,0,0.143884,0.151933,-0.297345,0,0,-0.0137131,0.333913
52,1,0.410156,0.0117188,0.236983,0.278628,0.639538,0,0.148833,0.148481,-0.294992,0,0,0.0448391,0.330252
53,1,0.417969,0.0117188,0.242951,0.275573,0.5991,0,0.155146,0.143828,-0.290415,0,0,0.0115767,0.324079
54,1,0.425781,0.0117188,0.249835,0.26843,0.555341,0,0.162558,0.137657,-0.282591,0,0,0.0247538,0.314336
55,1,0.433594,0.0117188,0.257789,0.255894,0.50758,0,0.17129,0.129862,-0.271432,0,0,0.0366956,0.300898
56,1,0.441406,0.0117188,0.266806,0.237234,0.455373,0,0.181415,0.120049,-0.256208,0,0,0.0465617,0.282938
57,1,0.449219,0.0117188,0.276802,0.211645,0.398291,0,0.192915,0.107797,-0.236083,0,0,0.0614338,0.259529
58,1,0.457031,0.0117188,0.287527,0.178509,0.336106,0,0.205576,0.0926453,-0.210147,0,0,0.080305,0.229662
59,1,0.464844,0.0117188,0.298459,0.137556,0.268798,0,0.21882,0.0741584,-0.177509,0,0,0.100191,0.192377
60,1,0.472656,0.0117188,0.308712,0.0890822,0.196654,0,0.231553,0.0520627,-0.137591,0,0,0.114089,0.147111
61,1,0.480469,0.0117188,0.31699,0.0340681,0.120755,0,0.24205,0.026506,-0.0906311,0,0,0.113728,0.0944276
62,1,0.488281,0.0117188,0.322096,-0.0243293,0.0421748,0,0.248613,-0.00178376,-0.0381138,0,0,0.0833829,0.0381555
63,1,0.496094,0.0117188,0.323006,-0.0890202,-0.0380083,0,0.249787,-0.0312705,0.0168696,0,0,0.0225942,0.0355307
64,1,0.503906,0.0117188,0.319483,-0.148448,-0.115311,0,0.245254,-0.0599523,0.0707387,0,0,-0.0320385,0.0927267
65,1,0.511719,0.0117188,0.312326,-0.20606,-0.190452,0,0.236131,-0.0864483,0.120154,0,0,-0.0943333,0.148021
66,1,0.519531,0.0117188,0.302653,-0.257761,-0.260862,0,0.224045,-0.109477,0.163074,0,0,-0.116761,0.196414
67,1,0.527344,0.0117188,0.291787,-0.302155,-0.32657,0,0.210787,-0.128731,0.198847,0,0,-0.109594,0.236879
68,1,0.535156,0.0117188,0.280783,-0.338734,-0.387216,0,0.197701,-0.144389,0.227742,0,0,-0.0875997,0.269656
69,1,0.542969,0.0117188,0.270318,-0.367584,-0.442876,0,0.185576,-0.156923,0.250532,0,0,-0.0666916,0.295619
70,1,0.550781,0.0117188,0.260754,-0.389201,-0.493778,0,0.174769,-0.16685,0.268121,0,0,-0.049681,0.315797
71,1,0.558594,0.0117188,0.25223,-0.404324,-0.540264,0,0.165356,-0.174656,0.281378,0,0,-0.0354629,0.331177
72,1,0.566406,0.0117188,0.244787,-0.413645,-0.582936,0,0.157303,-0.180667,0.291038,0,0,-0.00930869,0.342555
73,1,0.574219,0.0117188,0.238317,-0.4182,-0.621756,0,0.15044,-0.185371,0.297475,0,0,-0.0509557,0.350505
74,1,0.582031,0.0117188,0.232953,-0.419088,-0.656277,0,0.144895,-0.188918,0.301024,0,0,-0.0120939,0.355395
75,1,0.589844,0.0117188,0.228473,-0.416239,-0.689185,0,0.140201,-0.19085,0.302543,0,0,-0.0111971,0.35771
76,1,0.597656,0.0117188,0.224691,-0.411797,-0.718535,0,0.136421,-0.193005,0.301796,0,0,-0.0787513,0.358234
77,1,0.605469,0.0117188,0.221599,-0.403922,-0.746832,0,0.13321,-0.19309,0.30006,0,0,0.259295,0.356819
78,1,0.613281,0.0117188,0.219426,-0.395577,-0.770331,0,0.131065,-0.193303,0.295442,0,0,0.145406,0.35306
79,1,0.621094,0.0117188,0.217954,-0.387274,-0.790489,0,0.129723,-0.193281,0.287543,0,0,-0.257901,0.346466
80,1,0.628906,0.0117188,0.217013,-0.378704,-0.810347,0,0.128833,-0.191249,0.27839,0,0,-0.391183,0.337753
81,1,0.636719,0.0117188,0.216396,-0.370292,-0.82889,0,0.128231,-0.189896,0.268591,0,0,-0.221748,0.32894
