step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
104,0.141149,0.00135333,0.025563,0.0362662,0.11232,0.000199165,0.000282386,0.00087456,1,1,0.5,0,2.6266,0.980427,0.983478,0,0,0,2,0,,,,1
105,0.142502,0.00135328,0.0254749,0.0360754,0.111409,0.000198484,0.00028091,0.000867512,1,1,0.5,0,2.6266,0.980494,0.983607,0,0,0,2,0,,,,1
106,0.143855,0.00135325,0.0253773,0.0358804,0.110522,0.000197727,0.0002794,0.000860846,1,1,0.5,0,2.6266,0.98056,0.983724,0,0,0,2,0,,,,1
107,0.145209,0.00135322,0.0252712,0.0356816,0.109666,0.000196905,0.000277861,0.00085421,1,1,0.5,0,2.6266,0.98063,0.983841,0,0,0,2,0,,,,1
108,0.146562,0.00135316,0.0251562,0.0354801,0.108783,0.000196012,0.000276301,0.000847285,1,1,0.5,0,2.6266,0.980706,0.983965,0,0,0,2,0,,,,1
109,0.147915,0.00135315,0.0250349,0.0352768,0.10799,0.000195072,0.000274726,0.000841141,1,1,0.5,0,2.6266,0.980779,0.984095,0,0,0,2,0,,,,1
110,0.149268,0.00135309,0.024906,0.035073,0.1071,0.000194072,0.000273148,0.000834231,1,1,0.5,0,2.6266,0.980851,0.984229,0,0,0,2,0,,,,1
111,0.150621,0.00135306,0.024773,0.0348701,0.106323,0.000193039,0.000271576,0.000828146,1,1,0.5,0,2.6266,0.980929,0.984365,0,0,0,2,0,,,,1
112,0.151974,0.00135303,0.0246357,0.0346698,0.105499,0.000191974,0.000270025,0.000821747,1,1,0.5,0,2.6266,0.981015,0.984492,0,0,0,2,0,,,,1
113,0.153327,0.00135297,0.0244974,0.0344741,0.104676,0.0001909,0.000268509,0.000815553,1,1,0.5,0,2.6266,0.981091,0.984612,0,0,0,2,0,,,,1
114,0.15468,0.00135297,0.0243595,0.0342849,0.103905,0.00018983,0.000267043,0.000809532,1,1,0.5,0,2.6266,0.98117,0.984731,0,0,0,2,0,,,,1
115,0.156033,0.0013529,0.0242259,0.0341044,0.103144,0.000188794,0.000265646,0.0008036,1,1,0.5,0,2.6266,0.981255,0.984854,0,0,0,2,0,,,,1
116,0.157386,0.00135287,0.0241018,0.0339352,0.102424,0.000187832,0.000264335,0.000798,1,1,0.5,0,2.6266,0.981335,0.984981,0,0,0,2,0,,,,1
117,0.158739,0.00135285,0.0239917,0.0337796,0.10162,0.000186978,0.00026313,0.000791711,1,1,0.5,0,2.6266,0.981416,0.985109,0,0,0,2,0,,,,1
118,0.160091,0.00135279,0.0239011,0.0336403,0.100951,0.000186277,0.000262052,0.000786514,1,1,0.5,0,2.6266,0.981488,0.985083,0,0,0,2,0,,,,1
119,0.161444,0.00135278,0.0238315,0.0335198,0.100191,0.000185739,0.000261118,0.000780593,1,1,0.5,0,2.6266,0.981562,0.984947,0,0,0,2,0,,,,1
120,0.162797,0.00135273,0.0237863,0.0334206,0.0994902,0.000185392,0.00026035,0.000775116,1,1,0.5,0,2.6266,0.981638,0.984788,0,0,0,2,0,,,,1
121,0.16415,0.00135269,0.0237734,0.0333451,0.0987821,0.000185295,0.000259766,0.000769606,1,1,0.5,0,2.6266,0.981718,0.984614,0,0,0,2,0,,,,1
122,0.165502,0.00135268,0.0237981,0.0332957,0.0980788,0.00018549,0.000259384,0.000764316,1,1,0.5,0,2.6266,0.981791,0.984428,0,0,0,2,0,,,,1
123,0.166855,0.00135261,0.0238563,0.0332742,0.0974197,0.000185944,0.000259218,0.000759176,1,1,0.5,0,2.6266,0.981866,0.984208,0,0,0,2,0,,,,1
124,0.168208,0.0013526,0.0239465,0.0332824,0.0967492,0.000186647,0.000259281,0.000753939,1,1,0.5,0,2.6266,0.981945,0.98398,0,0,0,2,0,,,,1
125,0.16956,0.00135255,0.0240615,0.0333216,0.0961316,0.000187543,0.000259584,0.000749125,1,1,0.5,0,2.6266,0.982031,0.98373,0,0,0,2,0,,,,1
126,0.170913,0.00135251,0.0241973,0.0333925,0.0954569,0.0001886,0.000260132,0.000743852,1,1,0.5,0,2.6266,0.982109,0.983482,0,0,0,2,0,,,,1
127,0.172265,0.00135249,0.0243515,0.0334955,0.0948777,0.000189799,0.000260929,0.00073934,1,1,0.5,0,2.6266,0.982189,0.983214,0,0,0,2,0,,,,1
128,0.173617,0.00135243,0.0245209,0.0336305,0.0942234,0.000191116,0.000261973,0.000734223,1,1,0.5,0,2.6266,0.982272,0.98296,0,0,0,2,0,,,,1
129,0.17497,0.00135243,0.0247039,0.0337967,0.0936794,0.000192538,0.000263258,0.000729987,1,1,0.5,0,2.6266,0.982353,0.98269,0,0,0,2,0,,,,1
130,0.176322,0.00135236,0.024898,0.0339927,0.0930756,0.000194046,0.000264773,0.00072526,1,1,0.5,0,2.6266,0.982435,0.982434,0,0,0,2,0,,,,1
131,0.177675,0.00135233,0.0250999,0.0342167,0.0925653,0.000195615,0.000266505,0.000721288,1,1,0.5,0,2.6266,0.982515,0.982184,0,0,0,2,0,,,,1
132,0.179027,0.00135231,0.0253096,0.0344662,0.0920644,0.000197243,0.000268435,0.00071736,1,1,0.5,0,2.6266,0.982591,0.981934,0,0,0,2,0,,,,1
133,0.180379,0.00135225,0.0255227,0.0347385,0.0928421,0.000198899,0.00027054,0.000722331,1,1,0.5,0,2.6266,0.982667,0.981716,0,0,0,2,0,,,,1
134,0.181731,0.00135224,0.0257383,0.0350302,0.0941446,0.000200572,0.000272795,0.000732213,1,1,0.5,0,2.6266,0.982744,0.981503,0,0,0,2,0,,,,1
135,0.183084,0.0013522,0.0259555,0.0353375,0.0953626,0.000202258,0.000275171,0.000741703,1,1,0.5,0,2.6266,0.982822,0.981301,0,0,0,2,0,,,,1
136,0.184436,0.00135214,0.0261709,0.0356564,0.0969144,0.00020393,0.000277637,0.000753547,1,1,0.5,0,2.6266,0.982898,0.981135,0,0,0,2,0,,,,1
137,0.185788,0.00135216,0.0263831,0.0359827,0.0986311,0.000205577,0.00028016,0.000766495,1,1,0.5,0,2.6266,0.982971,0.981003,0,0,0,2,0,,,,1
138,0.18714,0.0013521,0.02659,0.0363119,0.100275,0.000207182,0.000282705,0.000779379,1,1,0.5,0,2.6266,0.983046,0.980863,0,0,0,2,0,,,,1
139,0.188492,0.00135206,0.0267895,0.0366394,0.101667,0.00020873,0.000285237,0.000790342,1,1,0.5,0,2.6266,0.983122,0.980744,0,0,0,2,0,,,,1
140,0.189844,0.00135207,0.0269801,0.0369607,0.103239,0.000210209,0.000287721,0.000802072,1,1,0.5,0,2.6266,0.983198,0.980673,0,0,0,2,0,,,,1
141,0.191196,0.001352,0.0271608,0.0372712,0.104565,0.00021161,0.000290121,0.00081253,1,1,0.5,0,2.6266,0.983276,0.980646,0,0,0,2,0,,,,1
142,0.192548,0.001352,0.0273276,0.0375664,0.105664,0.000212904,0.000292404,0.000821175,1,1,0.5,0,2.6266,0.983348,0.980598,0,0,0,2,0,,,,1
143,0.1939,0.00135194,0.0274799,0.037842,0.106554,0.000214085,0.000294535,0.000828277,1,1,0.5,0,2.6266,0.983422,0.980587,0,0,0,2,0,,,,1
144,0.195252,0.00135191,0.0276173,0.038094,0.107543,0.00021515,0.000296483,0.000835449,1,1,0.5,0,2.6266,0.983494,0.980631,0,0,0,2,0,,,,1
145,0.196604,0.00135187,0.0277344,0.0383185,0.10837,0.000216058,0.000298218,0.000842051,1,1,0.5,0,2.6266,0.983566,0.980695,0,0,0,2,0,,,,1
146,0.197956,0.00135183,0.0278329,0.0385118,0.109037,0.00021682,0.000299713,0.000847472,1,1,0.5,0,2.6266,0.983638,0.980745,0,0,0,2,0,,,,1
147,0.199307,0.00135178,0.0279093,0.0386708,0.109521,0.000217411,0.000300942,0.000851401,1,1,0.5,0,2.6266,0.983711,0.980836,0,0,0,2,0,,,,1
